latitude,longitude,rainfall_interpolated,elevation_m,soildepth_m,drainage,permeability,ph,lat_round,lon_round,nearest_rainfall_distance_km,nitrogen_interpolated,nitrogen_distance_km,tmax_interpolated,tmin_interpolated
-35.8654060364,148.2150268555,278.76752314021803,630.0,1.4,4.0,3.0,4.38,-35.87,148.22,5.464563847540476,0.4494956346834273,28.036624029314385,18.464164320732195,5.2498877758789675
-35.7811088562,148.29637146,293.2708210702183,630.0,1.14,5.0,3.0,5.005,-35.78,148.3,18.4665508795899,0.2342768998974527,16.30352266209841,17.21686066680049,4.62836557599424
-35.7170576,146.83692378,163.49549285101023,630.0,1.2,5.0,3.0,5.63,-35.72,146.84,41.13812887936601,0.0500000262422579,0.0,22.588291222576675,9.20163760328198
-35.5900840759,148.2588195801,266.346128936141,630.0,0.56,6.0,4.0,5.586666666666667,-35.59,148.26,31.662719140993072,0.3552843423127001,8.501446144626945,20.833058732107297,6.73738542573521
-35.8285369873,148.3008270264,301.1043740857028,630.0,0.88,5.0,4.0,5.543333333333333,-35.83,148.3,15.175921846547276,0.4235496412057945,18.564116832998145,17.213518334015667,4.52137675521199
-35.212436676,147.49659729,140.66933107525657,630.0,1.0,3.0,3.0,5.5,-35.21,147.5,7.097898124797268,0.2100209537919841,51.690533303006646,22.95933830357591,9.284533896807432
-35.7380218506,148.1453857422,261.5312271105461,630.0,2.2,6.0,4.0,4.77,-35.74,148.15,15.733624205223093,0.3382679588228024,24.318991230792854,16.383138284521777,5.065221785765443
-35.9019126892,148.287399292,308.6447862162192,630.0,1.75,5.0,3.0,5.5,-35.9,148.29,11.114162538149786,0.5108259598750674,20.82515559876665,17.294329544501142,4.518448740167968
-35.2226409912,147.4504089355,140.3888723039542,630.0,1.0,4.0,1.0,5.0,-35.22,147.45,7.034179822723398,0.225181918918888,48.835864542607126,22.792973016641767,9.320090457209423
-35.9314880371,148.2828979492,310.0210560215889,630.0,1.54,5.0,3.0,4.46,-35.93,148.28,10.819660180234107,0.5105695839534994,22.45470194158564,18.16213778861482,4.919870367171148
-35.0067863464,147.3910827637,135.5533232094047,630.0,1.56,4.0,3.0,5.39,-35.01,147.39,11.964953820937271,0.2255630861858187,68.24420649736972,23.105672498316814,9.715041783461885
-35.948638916,148.2823791504,310.98364290334484,630.0,1.5,3.0,2.0,4.5,-35.95,148.28,10.878261156237528,0.510410099295441,23.35908284843952,17.95046485514634,4.811384663680819
-35.5827903748,148.2641601563,266.2921898807283,630.0,0.8,6.0,4.0,4.56,-35.58,148.26,32.54456339438056,0.3559446378260789,8.301522018081814,20.951751507534496,6.8134103624812425
-35.88463974,148.3472442627,334.524278860505,630.0,1.15,6.0,4.0,4.75,-35.88,148.35,7.140067310956258,0.5136369772293647,13.91203755875238,17.00437768677871,4.276292446803718
